Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_link
2005-06,23,SAS,NBA,PG,54,3,586,6.5,14.3,.455,1.5,4.3,.343,5.0,10.0,.503,2.4,3.1,.780,1.1,2.1,3.2,5.7,0.9,0.1,3.3,3.4,16.9,https://www.basketball-reference.com/players/u/udrihbe01.html
2006-07,24,SAS,NBA,PG,73,1,948,4.8,13.1,.369,1.3,4.4,.287,3.6,8.7,.410,2.0,2.3,.883,0.4,2.7,3.1,4.6,1.0,0.0,2.1,2.7,12.9,https://www.basketball-reference.com/players/u/udrihbe01.html
2007-08,25,SAC,NBA,PG,65,51,2080,5.7,12.3,.463,0.9,2.4,.387,4.8,9.9,.482,2.2,2.5,.850,0.6,3.2,3.8,4.9,1.0,0.2,2.6,2.4,14.4,https://www.basketball-reference.com/players/u/udrihbe01.html
2008-09,26,SAC,NBA,PG,73,72,2270,5.1,11.0,.461,0.6,1.8,.310,4.5,9.2,.491,2.0,2.4,.820,0.7,2.8,3.5,5.4,1.3,0.2,2.5,3.0,12.7,https://www.basketball-reference.com/players/u/udrihbe01.html
2009-10,27,SAC,NBA,PG,79,41,2477,6.0,12.2,.493,1.1,2.9,.377,4.9,9.3,.530,1.7,2.0,.837,0.6,2.6,3.2,5.4,1.3,0.1,2.0,2.4,14.9,https://www.basketball-reference.com/players/u/udrihbe01.html
2010-11,28,SAC,NBA,PG,79,64,2734,5.4,10.9,.500,0.9,2.4,.357,4.6,8.5,.540,2.6,3.0,.864,0.5,2.9,3.5,5.1,1.2,0.1,1.9,2.4,14.3,https://www.basketball-reference.com/players/u/udrihbe01.html
2011-12,29,MIL,NBA,SG,59,0,1080,4.9,11.1,.440,0.6,2.0,.288,4.3,9.1,.473,1.3,1.8,.709,0.9,2.5,3.4,7.6,1.2,0.0,2.6,2.3,11.6,https://www.basketball-reference.com/players/u/udrihbe01.html
2012-13,30,TOT,NBA,"PG,SG",66,9,1457,5.2,11.8,.441,0.8,2.5,.333,4.3,9.2,.471,2.1,2.5,.816,0.8,2.6,3.5,7.5,1.0,0.1,2.7,2.2,13.3,https://www.basketball-reference.com/players/u/udrihbe01.html
2012-13,30,MIL,NBA,SG,39,0,719,5.7,11.9,.475,0.7,2.5,.265,5.0,9.5,.529,1.2,1.7,.727,0.9,3.1,3.9,6.9,0.8,0.1,2.7,2.0,13.2,https://www.basketball-reference.com/players/u/udrihbe01.html
2012-13,30,ORL,NBA,PG,27,9,738,4.7,11.6,.408,1.0,2.6,.396,3.7,9.0,.411,2.9,3.4,.857,0.8,2.2,3.1,8.0,1.2,0.0,2.7,2.5,13.4,https://www.basketball-reference.com/players/u/udrihbe01.html
2013-14,31,TOT,NBA,SG,41,12,643,4.4,10.0,.438,1.1,2.4,.452,3.3,7.6,.434,1.4,1.7,.833,0.6,2.7,3.3,6.5,1.3,0.2,2.6,2.8,11.2,https://www.basketball-reference.com/players/u/udrihbe01.html
2013-14,31,NYK,NBA,SG,31,12,588,4.2,9.8,.425,1.0,2.4,.425,3.1,7.3,.425,1.2,1.5,.833,0.6,2.9,3.5,6.7,1.3,0.2,2.6,2.8,10.6,https://www.basketball-reference.com/players/u/udrihbe01.html
2013-14,31,MEM,NBA,SG,10,0,55,6.5,11.8,.556,1.3,1.3,1.000,5.2,10.5,.500,3.3,3.9,.833,0.0,1.3,1.3,3.9,0.7,0.7,3.3,2.6,17.7,https://www.basketball-reference.com/players/u/udrihbe01.html
2014-15,32,MEM,NBA,PG,79,12,1494,5.9,12.2,.487,0.6,2.3,.268,5.3,9.8,.539,2.1,2.5,.853,0.5,3.0,3.4,5.3,1.1,0.2,2.1,2.1,14.6,https://www.basketball-reference.com/players/u/udrihbe01.html
2015-16,33,TOT,NBA,PG,44,5,707,4.4,10.1,.434,0.8,2.2,.341,3.6,7.8,.461,0.9,1.0,.900,0.4,3.3,3.7,5.9,0.7,0.1,2.7,2.6,10.4,https://www.basketball-reference.com/players/u/udrihbe01.html
2015-16,33,MEM,NBA,PG,8,0,120,6.0,13.8,.435,1.2,3.3,.364,4.8,10.5,.457,0.9,0.9,1.000,0.6,2.1,2.7,7.8,0.9,0.3,3.3,3.3,14.1,https://www.basketball-reference.com/players/u/udrihbe01.html
2015-16,33,MIA,NBA,PG,36,5,587,4.0,9.3,.434,0.7,2.0,.333,3.4,7.3,.462,0.9,1.0,.882,0.4,3.5,3.9,5.5,0.7,0.0,2.6,2.5,9.7,https://www.basketball-reference.com/players/u/udrihbe01.html
2016-17,34,DET,NBA,PG,39,0,560,5.9,12.7,.467,0.7,2.1,.344,5.2,10.6,.491,2.1,2.2,.941,0.4,3.3,3.7,8.4,0.8,0.0,2.3,1.9,14.6,https://www.basketball-reference.com/players/u/udrihbe01.html
2008-09,24,TOR,NBA,PG,72,0,890,5.0,13.1,.380,0.4,2.5,.177,4.5,10.6,.427,1.8,2.4,.733,1.1,1.9,3.0,6.2,1.2,0.1,2.4,3.1,12.2,https://www.basketball-reference.com/players/u/ukicro01.html
2009-10,25,MIL,NBA,PG,13,0,97,5.2,11.1,.467,1.1,4.5,.250,4.1,6.7,.611,3.3,4.1,.818,0.0,1.1,1.1,4.5,0.4,0.0,2.2,2.2,14.8,https://www.basketball-reference.com/players/u/ukicro01.html
2016-17,21,PHO,NBA,PG,61,15,1123,5.9,14.0,.421,0.7,2.5,.266,5.2,11.5,.455,1.8,2.3,.775,0.6,2.4,3.0,7.2,1.5,0.2,2.5,2.3,14.2,https://www.basketball-reference.com/players/u/ulisty01.html
2017-18,22,PHO,NBA,PG,71,43,1658,4.6,12.0,.388,0.9,3.2,.288,3.7,8.8,.425,1.8,2.2,.832,0.5,2.3,2.8,6.8,1.5,0.2,2.8,2.6,12.0,https://www.basketball-reference.com/players/u/ulisty01.html
2018-19,23,CHI,NBA,PG,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/u/ulisty01.html
2016-17,23,DAL,NBA,PF,9,0,115,5.0,11.9,.421,0.9,2.8,.333,4.1,9.1,.448,1.6,2.2,.714,2.5,4.4,6.9,2.8,0.6,1.3,0.9,2.5,12.5,https://www.basketball-reference.com/players/u/uthofja01.html
2019-20,26,TOT,NBA,PF,7,0,53,4.8,12.2,.389,2.0,6.1,.333,2.7,6.1,.444,1.4,1.4,1.000,1.4,2.7,4.1,0.0,0.7,0.0,0.0,1.4,12.9,https://www.basketball-reference.com/players/u/uthofja01.html
2019-20,26,MEM,NBA,PF,4,0,14,2.6,18.0,.143,0.0,10.3,.000,2.6,7.7,.333,5.1,5.1,1.000,2.6,0.0,2.6,0.0,2.6,0.0,0.0,2.6,10.3,https://www.basketball-reference.com/players/u/uthofja01.html
2019-20,26,WAS,NBA,PF,3,0,39,5.5,10.2,.545,2.8,4.6,.600,2.8,5.5,.500,0.0,0.0,,0.9,3.7,4.6,0.0,0.0,0.0,0.0,0.9,13.8,https://www.basketball-reference.com/players/u/uthofja01.html
2010-11,22,NJN,NBA,PG,42,0,438,5.0,11.8,.424,0.2,0.7,.375,4.8,11.2,.426,2.7,4.6,.589,2.5,2.5,5.0,5.7,1.1,0.7,2.1,2.4,13.0,https://www.basketball-reference.com/players/u/uzohbe01.html
2011-12,23,TOT,NBA,PG,18,8,370,3.4,9.6,.354,0.0,0.1,.000,3.4,9.5,.357,1.1,1.8,.579,1.8,4.7,6.5,5.9,1.7,0.3,1.8,3.0,7.9,https://www.basketball-reference.com/players/u/uzohbe01.html
2011-12,23,CLE,NBA,PG,2,0,13,5.5,13.8,.400,0.0,0.0,,5.5,13.8,.400,0.0,0.0,,5.5,5.5,11.1,5.5,2.8,0.0,0.0,2.8,11.1,https://www.basketball-reference.com/players/u/uzohbe01.html
2011-12,23,TOR,NBA,PG,16,8,357,3.3,9.5,.351,0.0,0.1,.000,3.3,9.4,.355,1.1,1.9,.579,1.7,4.6,6.4,5.9,1.6,0.3,1.9,3.0,7.8,https://www.basketball-reference.com/players/u/uzohbe01.html
2012-13,20,TOR,NBA,C,62,57,1482,5.0,8.9,.557,0.0,0.0,,5.0,8.9,.557,3.5,4.5,.789,2.9,6.1,9.0,1.1,0.4,1.9,2.3,4.6,13.5,https://www.basketball-reference.com/players/v/valanjo01.html
2013-14,21,TOR,NBA,C,81,81,2282,5.7,10.7,.531,0.0,0.0,.000,5.7,10.6,.532,3.1,4.1,.762,3.6,7.7,11.3,0.9,0.4,1.1,2.1,3.9,14.5,https://www.basketball-reference.com/players/v/valanjo01.html
2014-15,22,TOR,NBA,C,80,80,2096,6.4,11.2,.572,0.0,0.0,.000,6.4,11.2,.573,3.7,4.7,.786,3.7,8.2,11.9,0.7,0.6,1.6,1.9,3.8,16.5,https://www.basketball-reference.com/players/v/valanjo01.html
2015-16,23,TOR,NBA,C,60,59,1557,7.0,12.4,.565,0.0,0.0,,7.0,12.4,.565,3.7,4.9,.761,4.3,8.4,12.6,1.0,0.6,1.8,2.0,3.7,17.8,https://www.basketball-reference.com/players/v/valanjo01.html
2016-17,24,TOR,NBA,C,80,80,2066,6.8,12.2,.557,0.0,0.0,.500,6.8,12.2,.557,3.1,3.8,.811,3.9,9.3,13.2,1.0,0.6,1.1,1.8,3.8,16.7,https://www.basketball-reference.com/players/v/valanjo01.html
2017-18,25,TOR,NBA,C,77,77,1727,8.1,14.3,.568,0.6,1.5,.405,7.5,12.8,.587,3.5,4.4,.806,3.8,9.9,13.8,1.7,0.6,1.4,2.4,4.0,20.4,https://www.basketball-reference.com/players/v/valanjo01.html
2018-19,26,TOT,NBA,C,49,27,1091,9.9,17.8,.559,0.5,1.6,.292,9.5,16.2,.586,4.9,6.1,.795,3.5,10.3,13.8,2.3,0.6,1.7,3.0,4.8,25.2,https://www.basketball-reference.com/players/v/valanjo01.html
2018-19,26,TOR,NBA,C,30,10,564,9.5,16.5,.575,0.6,1.9,.300,8.9,14.6,.611,4.9,6.0,.819,3.4,10.3,13.8,1.9,0.8,1.5,2.5,5.2,24.5,https://www.basketball-reference.com/players/v/valanjo01.html
2018-19,26,MEM,NBA,C,19,17,527,10.4,19.1,.545,0.3,1.2,.278,10.0,17.8,.563,4.8,6.2,.769,3.6,10.3,13.9,2.8,0.4,2.0,3.5,4.4,25.9,https://www.basketball-reference.com/players/v/valanjo01.html
2019-20,27,MEM,NBA,C,70,70,1845,8.4,14.4,.585,0.6,1.8,.352,7.8,12.6,.617,2.9,3.9,.740,4.2,11.2,15.4,2.6,0.6,1.5,2.5,3.6,20.4,https://www.basketball-reference.com/players/v/valanjo01.html
2016-17,23,CHI,NBA,SG,57,0,976,3.8,10.6,.354,2.7,7.7,.351,1.1,3.0,.363,0.5,0.7,.778,0.4,5.2,5.6,2.3,1.1,0.3,1.8,3.2,10.7,https://www.basketball-reference.com/players/v/valende01.html
2017-18,24,CHI,NBA,SG,77,37,2095,5.2,12.4,.417,2.5,6.4,.386,2.7,6.0,.450,0.7,0.9,.745,0.8,5.9,6.8,4.2,1.1,0.2,1.7,3.2,13.5,https://www.basketball-reference.com/players/v/valende01.html
2019-20,26,CHI,NBA,SF,36,5,488,7.2,17.5,.409,3.4,10.1,.336,3.8,7.4,.510,0.4,0.6,.750,0.7,4.8,5.5,3.2,1.9,0.4,1.9,3.8,18.1,https://www.basketball-reference.com/players/v/valende01.html
2016-17,22,TOR,NBA,PG,37,0,294,4.8,13.6,.351,1.3,3.6,.379,3.4,10.0,.341,2.2,2.7,.818,0.5,4.7,5.1,4.3,2.0,0.4,1.8,4.4,13.1,https://www.basketball-reference.com/players/v/vanvlfr01.html
2017-18,23,TOR,NBA,PG,76,0,1520,5.5,12.9,.426,2.6,6.2,.414,2.9,6.7,.437,2.0,2.4,.832,0.6,3.8,4.4,5.8,1.6,0.5,1.8,3.1,15.5,https://www.basketball-reference.com/players/v/vanvlfr01.html
2018-19,24,TOR,NBA,PG,64,28,1760,5.0,12.3,.410,2.3,6.1,.378,2.7,6.2,.441,2.0,2.4,.843,0.4,3.0,3.4,6.3,1.2,0.4,1.7,2.3,14.3,https://www.basketball-reference.com/players/v/vanvlfr01.html
2019-20,25,TOR,NBA,SG,54,54,1928,6.0,14.4,.413,2.7,7.0,.390,3.2,7.5,.434,3.1,3.7,.848,0.3,3.5,3.8,6.7,1.9,0.3,2.3,2.5,17.8,https://www.basketball-reference.com/players/v/vanvlfr01.html
2018-19,19,DEN,NBA,PF,17,0,69,4.7,9.9,.474,0.0,0.5,.000,4.7,9.4,.500,3.1,5.2,.600,3.7,8.3,12.0,1.6,3.1,0.5,4.2,4.2,12.5,https://www.basketball-reference.com/players/v/vandeja01.html
2019-20,20,TOT,NBA,PF,11,0,46,3.9,6.3,.625,0.0,0.8,.000,3.9,5.5,.714,1.6,1.6,1.000,2.3,4.7,7.0,1.6,2.3,0.8,5.5,4.7,9.4,https://www.basketball-reference.com/players/v/vandeja01.html
2019-20,20,DEN,NBA,PF,9,0,41,4.4,6.1,.714,0.0,0.0,,4.4,6.1,.714,0.0,0.0,,2.6,4.4,7.0,1.8,2.6,0.9,6.1,5.3,8.8,https://www.basketball-reference.com/players/v/vandeja01.html
2019-20,20,MIN,NBA,PF,2,0,5,0.0,7.2,.000,0.0,7.2,.000,0.0,0.0,,14.4,14.4,1.000,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,14.4,https://www.basketball-reference.com/players/v/vandeja01.html
2004-05,22,CLE,NBA,PF,54,0,863,4.1,8.1,.513,0.0,0.1,.000,4.1,8.0,.518,2.8,5.3,.535,4.5,6.2,10.7,1.1,1.7,1.6,1.1,5.1,11.1,https://www.basketball-reference.com/players/v/varejan01.html
2005-06,23,CLE,NBA,C,48,4,760,3.7,7.1,.527,0.0,0.0,.000,3.7,7.1,.530,2.9,5.6,.513,3.6,7.5,11.1,0.9,1.5,0.9,1.3,5.6,10.4,https://www.basketball-reference.com/players/v/varejan01.html
2006-07,24,CLE,NBA,C,81,6,1932,3.6,7.5,.476,0.0,0.2,.000,3.6,7.3,.487,3.1,5.0,.616,3.6,6.6,10.2,1.4,1.4,1.0,1.2,5.0,10.2,https://www.basketball-reference.com/players/v/varejan01.html
2007-08,25,CLE,NBA,C,48,13,1320,3.7,8.0,.461,0.0,0.1,.000,3.7,8.0,.464,1.3,2.2,.598,3.7,7.2,10.9,1.4,1.0,0.7,1.6,3.7,8.8,https://www.basketball-reference.com/players/v/varejan01.html
2008-09,26,CLE,NBA,PF,81,42,2306,4.2,7.9,.536,0.0,0.0,.000,4.2,7.8,.538,2.4,3.9,.616,2.6,6.5,9.1,1.3,1.2,1.0,1.2,3.7,10.8,https://www.basketball-reference.com/players/v/varejan01.html
2009-10,27,CLE,NBA,PF,76,7,2166,4.4,7.8,.572,0.0,0.1,.200,4.4,7.7,.576,1.9,2.9,.663,3.1,6.5,9.6,1.4,1.2,1.1,1.1,3.7,10.8,https://www.basketball-reference.com/players/v/varejan01.html
2010-11,28,CLE,NBA,C,31,31,994,4.1,7.8,.528,0.0,0.1,.000,4.1,7.8,.533,2.0,2.9,.667,3.5,7.4,10.9,1.6,1.0,1.4,1.4,3.2,10.2,https://www.basketball-reference.com/players/v/varejan01.html
2011-12,29,CLE,NBA,C,25,25,785,5.2,10.2,.514,0.0,0.2,.000,5.2,10.0,.523,2.0,2.9,.672,5.0,8.2,13.2,2.0,1.6,0.8,2.1,2.8,12.4,https://www.basketball-reference.com/players/v/varejan01.html
2012-13,30,CLE,NBA,C,25,25,901,5.5,11.5,.478,0.0,0.2,.000,5.5,11.3,.486,3.1,4.1,.755,5.5,8.9,14.4,3.4,1.5,0.6,1.8,2.7,14.1,https://www.basketball-reference.com/players/v/varejan01.html
2013-14,31,CLE,NBA,C,65,29,1800,4.5,9.2,.495,0.0,0.1,.000,4.5,9.0,.502,1.8,2.7,.681,3.7,8.8,12.6,2.8,1.4,0.8,1.4,3.3,10.9,https://www.basketball-reference.com/players/v/varejan01.html
2014-15,32,CLE,NBA,C,26,26,636,6.3,11.3,.555,0.0,0.1,.000,6.3,11.2,.561,1.9,2.5,.733,3.2,6.4,9.6,2.0,1.1,0.9,2.0,3.3,14.4,https://www.basketball-reference.com/players/v/varejan01.html
2015-16,33,TOT,NBA,C,53,0,496,3.8,9.0,.427,0.0,0.1,.000,3.8,8.9,.431,2.3,3.6,.640,2.7,7.5,10.2,2.5,1.2,0.7,1.6,5.1,10.0,https://www.basketball-reference.com/players/v/varejan01.html
2015-16,33,CLE,NBA,C,31,0,310,3.7,8.8,.421,0.0,0.1,.000,3.7,8.7,.427,1.9,2.4,.762,2.8,7.8,10.6,2.3,1.3,0.6,1.9,4.1,9.3,https://www.basketball-reference.com/players/v/varejan01.html
2015-16,33,GSW,NBA,C,22,0,186,4.1,9.3,.438,0.0,0.0,,4.1,9.3,.438,3.1,5.6,.552,2.5,7.2,9.7,2.9,1.0,1.0,1.2,6.8,11.2,https://www.basketball-reference.com/players/v/varejan01.html
2016-17,34,GSW,NBA,C,14,1,92,2.0,5.5,.357,0.0,0.0,,2.0,5.5,.357,3.1,4.3,.727,4.7,5.9,10.6,3.9,1.2,1.2,3.1,6.3,7.0,https://www.basketball-reference.com/players/v/varejan01.html
2012-13,24,TOT,NBA,PF,13,0,58,1.9,4.3,.429,0.0,0.0,,1.9,4.3,.429,1.2,2.5,.500,1.2,4.3,5.6,1.9,0.6,1.2,3.7,6.2,5.0,https://www.basketball-reference.com/players/v/varnaja01.html
2012-13,24,BOS,NBA,PF,5,0,18,4.0,8.0,.500,0.0,0.0,,4.0,8.0,.500,4.0,8.0,.500,2.0,4.0,6.0,2.0,2.0,0.0,2.0,2.0,12.0,https://www.basketball-reference.com/players/v/varnaja01.html
2012-13,24,MIA,NBA,PF,8,0,40,0.9,2.7,.333,0.0,0.0,,0.9,2.7,.333,0.0,0.0,,0.9,4.5,5.4,1.8,0.0,1.8,4.5,8.1,1.8,https://www.basketball-reference.com/players/v/varnaja01.html
2013-14,25,TOT,NBA,PF,24,0,339,3.8,6.4,.600,0.0,0.0,,3.8,6.4,.600,2.9,5.5,.519,2.0,4.7,6.7,1.4,1.1,3.1,1.1,6.6,10.5,https://www.basketball-reference.com/players/v/varnaja01.html
2013-14,25,CHI,NBA,PF,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,https://www.basketball-reference.com/players/v/varnaja01.html
2013-14,25,PHI,NBA,PF,23,0,337,3.8,6.4,.600,0.0,0.0,,3.8,6.4,.600,2.9,5.6,.519,2.0,4.7,6.7,1.4,1.1,3.1,1.1,6.5,10.6,https://www.basketball-reference.com/players/v/varnaja01.html
2010-11,24,MEM,NBA,PG,70,1,860,4.0,9.8,.408,1.0,3.6,.291,2.9,6.2,.476,1.4,1.8,.773,0.5,2.6,3.1,6.3,0.9,0.2,2.9,3.5,10.4,https://www.basketball-reference.com/players/v/vasqugr01.html
2011-12,25,NOH,NBA,PG,66,26,1706,4.7,11.0,.430,0.9,2.8,.319,3.8,8.2,.469,2.0,2.5,.821,0.5,3.2,3.7,7.6,1.3,0.2,3.1,2.7,12.4,https://www.basketball-reference.com/players/v/vasqugr01.html
2012-13,26,NOH,NBA,PG,78,78,2685,5.9,13.6,.433,1.1,3.3,.342,4.8,10.3,.462,1.7,2.1,.805,0.6,3.9,4.5,9.4,0.9,0.1,3.3,2.5,14.5,https://www.basketball-reference.com/players/v/vasqugr01.html
2013-14,27,TOT,NBA,PG,79,23,1779,5.6,13.3,.421,2.2,5.8,.377,3.4,7.5,.455,1.9,2.2,.880,0.4,3.1,3.5,6.5,0.6,0.1,2.6,2.9,15.3,https://www.basketball-reference.com/players/v/vasqugr01.html
2013-14,27,SAC,NBA,PG,18,18,465,5.0,11.6,.433,1.2,3.9,.320,3.8,7.7,.490,2.3,2.5,.938,0.4,2.2,2.6,7.4,0.5,0.1,2.1,2.9,13.6,https://www.basketball-reference.com/players/v/vasqugr01.html
2013-14,27,TOR,NBA,PG,61,5,1314,5.8,13.9,.417,2.5,6.5,.389,3.3,7.4,.442,1.8,2.1,.855,0.4,3.4,3.8,6.2,0.7,0.1,2.8,2.9,15.9,https://www.basketball-reference.com/players/v/vasqugr01.html
2014-15,28,TOR,NBA,PG,82,29,1991,5.4,13.1,.408,2.4,6.3,.379,2.9,6.8,.436,0.9,1.2,.758,0.4,3.5,3.9,5.5,0.8,0.2,2.2,3.2,14.0,https://www.basketball-reference.com/players/v/vasqugr01.html
2015-16,29,MIL,NBA,PG,23,0,460,3.5,10.8,.326,1.4,5.7,.247,2.1,5.1,.415,1.7,2.0,.846,0.4,3.3,3.7,7.1,0.8,0.0,3.1,3.3,10.2,https://www.basketball-reference.com/players/v/vasqugr01.html
2016-17,30,BRK,NBA,PG,3,0,39,1.8,7.4,.250,0.9,2.8,.333,0.9,4.6,.200,1.8,2.8,.667,0.0,1.8,1.8,4.6,0.9,0.9,0.9,5.5,6.5,https://www.basketball-reference.com/players/v/vasqugr01.html
2015-16,19,MIL,NBA,SG,70,6,1001,2.9,9.6,.305,1.5,5.3,.293,1.4,4.3,.319,0.4,0.5,.800,0.4,2.8,3.2,1.4,1.0,0.6,1.0,2.6,7.8,https://www.basketball-reference.com/players/v/vaughra01.html
2016-17,20,MIL,NBA,SG,41,2,458,4.5,12.3,.365,2.0,6.4,.321,2.4,5.9,.413,0.2,0.4,.400,0.3,3.5,3.9,1.8,1.5,0.8,1.1,2.5,11.2,https://www.basketball-reference.com/players/v/vaughra01.html
2017-18,21,TOT,NBA,SG,28,0,212,3.9,9.5,.411,2.4,6.3,.378,1.5,3.2,.474,0.7,1.0,.667,0.5,3.1,3.6,2.2,0.8,0.5,1.0,2.5,10.9,https://www.basketball-reference.com/players/v/vaughra01.html
2017-18,21,MIL,NBA,SG,22,0,173,4.4,10.4,.420,2.7,7.3,.371,1.7,3.1,.533,0.8,1.2,.667,0.4,3.1,3.5,2.5,0.8,0.6,0.8,2.5,12.3,https://www.basketball-reference.com/players/v/vaughra01.html
2017-18,21,BRK,NBA,SG,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,https://www.basketball-reference.com/players/v/vaughra01.html
2017-18,21,ORL,NBA,SG,5,0,35,2.1,6.2,.333,1.0,2.1,.500,1.0,4.1,.250,0.0,0.0,,1.0,3.1,4.1,0.0,1.0,0.0,2.1,2.1,5.1,https://www.basketball-reference.com/players/v/vaughra01.html
2011-12,21,WAS,NBA,PF,57,20,1078,3.9,7.3,.537,0.0,0.0,.000,3.9,7.2,.539,1.1,2.1,.532,3.4,4.9,8.3,1.6,1.3,1.1,2.0,5.2,8.9,https://www.basketball-reference.com/players/v/veselja01.html
2012-13,22,WAS,NBA,PF,51,4,601,3.4,6.8,.500,0.0,0.1,.000,3.4,6.8,.504,0.7,2.3,.308,2.6,4.7,7.3,1.7,0.9,1.0,1.6,6.4,7.5,https://www.basketball-reference.com/players/v/veselja01.html
2013-14,23,TOT,NBA,PF,54,1,776,4.1,8.0,.514,0.0,0.0,,4.1,8.0,.514,0.9,2.6,.339,3.8,5.1,8.9,1.0,2.5,1.6,1.7,5.6,9.1,https://www.basketball-reference.com/players/v/veselja01.html
2013-14,23,WAS,NBA,PF,33,1,470,3.7,7.0,.522,0.0,0.0,,3.7,7.0,.522,0.6,2.3,.267,4.1,4.6,8.7,0.8,2.0,1.5,1.7,4.9,8.0,https://www.basketball-reference.com/players/v/veselja01.html
2013-14,23,DEN,NBA,PF,21,0,306,4.8,9.5,.506,0.0,0.0,,4.8,9.5,.506,1.3,3.1,.423,3.3,5.9,9.2,1.3,3.2,1.9,1.6,6.7,10.9,https://www.basketball-reference.com/players/v/veselja01.html
2005-06,21,TOR,NBA,PF,81,36,2361,6.6,14.3,.463,1.1,3.3,.327,5.6,11.1,.503,1.7,2.4,.706,2.8,5.2,7.9,1.3,0.9,1.0,1.5,3.8,16.1,https://www.basketball-reference.com/players/v/villach01.html
2006-07,22,MIL,NBA,PF,39,17,984,6.6,14.0,.470,1.1,3.1,.337,5.5,10.9,.508,2.7,3.3,.820,2.3,6.1,8.3,1.3,0.9,0.4,2.0,4.0,16.9,https://www.basketball-reference.com/players/v/villach01.html
2007-08,23,MIL,NBA,PF,76,31,1829,7.0,16.0,.435,1.1,3.6,.297,5.9,12.4,.475,2.4,3.1,.783,2.9,6.3,9.2,1.5,0.6,0.7,2.1,3.4,17.4,https://www.basketball-reference.com/players/v/villach01.html
2008-09,24,MIL,NBA,PF,78,47,2095,8.4,18.7,.447,1.5,4.4,.345,6.8,14.3,.479,3.5,4.1,.838,2.6,6.3,8.9,2.4,0.9,1.0,2.4,4.4,21.7,https://www.basketball-reference.com/players/v/villach01.html
2009-10,25,DET,NBA,PF,78,16,1848,7.1,16.1,.439,1.9,5.5,.351,5.1,10.6,.484,2.1,2.5,.815,1.7,5.5,7.1,1.0,0.9,1.1,1.4,4.3,18.1,https://www.basketball-reference.com/players/v/villach01.html
2010-11,26,DET,NBA,PF,76,11,1666,6.8,15.3,.442,2.7,7.0,.387,4.1,8.3,.488,1.9,2.5,.767,1.1,5.3,6.4,1.0,0.9,0.9,1.4,3.8,18.2,https://www.basketball-reference.com/players/v/villach01.html
2011-12,27,DET,NBA,PF,13,0,180,7.0,18.2,.385,3.0,9.0,.333,4.0,9.2,.435,1.2,1.4,.857,1.8,7.8,9.6,1.2,1.4,1.0,1.4,5.0,18.2,https://www.basketball-reference.com/players/v/villach01.html
2012-13,28,DET,NBA,PF,69,0,1092,5.8,15.3,.377,3.0,8.5,.347,2.8,6.8,.415,0.9,1.6,.551,1.6,6.3,7.9,1.8,1.0,1.3,1.3,3.2,15.4,https://www.basketball-reference.com/players/v/villach01.html
2013-14,29,DET,NBA,PF,20,0,180,7.0,18.4,.380,2.8,11.2,.250,4.2,7.2,.583,1.6,2.8,.571,1.2,5.6,6.8,1.2,0.8,1.0,1.4,3.2,18.4,https://www.basketball-reference.com/players/v/villach01.html
2014-15,30,DAL,NBA,PF,64,1,678,8.0,19.2,.414,4.4,11.7,.376,3.6,7.5,.475,1.1,1.9,.571,1.6,6.3,7.9,1.0,0.8,1.2,1.5,3.4,21.4,https://www.basketball-reference.com/players/v/villach01.html
2015-16,31,DAL,NBA,PF,62,4,665,6.8,17.7,.382,2.5,9.3,.273,4.2,8.4,.503,1.2,1.3,.917,1.3,6.9,8.2,1.3,1.0,0.8,1.7,3.8,17.3,https://www.basketball-reference.com/players/v/villach01.html
2019-20,23,MIA,NBA,PG,9,0,83,3.5,16.0,.216,2.6,11.7,.222,0.9,4.3,.200,0.0,0.0,,0.0,2.2,2.2,2.6,2.2,0.0,0.4,2.6,9.5,https://www.basketball-reference.com/players/v/vincega01.html
2006-07,22,NOK,NBA,SF,13,0,103,2.4,5.2,.467,1.0,2.4,.429,1.4,2.8,.500,1.7,2.4,.714,0.7,3.1,3.8,1.7,0.7,0.3,2.1,3.5,7.7,https://www.basketball-reference.com/players/v/vincima01.html
2007-08,23,NOH,NBA,SF,13,0,69,4.7,10.4,.450,2.6,6.3,.417,2.1,4.2,.500,2.6,5.7,.455,0.5,3.7,4.2,1.0,0.5,0.5,1.6,2.1,14.6,https://www.basketball-reference.com/players/v/vincima01.html
2014-15,19,CHO,NBA,PF,25,0,259,4.2,10.6,.395,0.7,1.8,.385,3.5,8.8,.397,2.5,3.6,.692,3.9,8.1,12.0,0.6,0.6,1.3,1.5,2.8,11.5,https://www.basketball-reference.com/players/v/vonleno01.html
