Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist., ,2P_% of FGA by Distance,0-3_% of FGA by Distance,3-10_% of FGA by Distance,10-16_% of FGA by Distance,16-3P_% of FGA by Distance,3P_% of FGA by Distance, ,2P_FG% by Distance,0-3_FG% by Distance,3-10_FG% by Distance,10-16_FG% by Distance,16-3P_FG% by Distance,3P_FG% by Distance, ,2P_% of FG Ast'd,3P_% of FG Ast'd, ,%FGA_Dunks,#_Dunks, ,%3PA_Corner 3s,3P%_Corner 3s, ,Att._Heaves,#_Heaves,Player_link
2010-11,27,BOS,NBA,PG,9,170,.468,16.5,,.596,.170,.064,.191,.170,.404,,.536,.375,.667,.556,.625,.368,,.133,1.000,,.064,1,,.316,.500,,0,0,https://www.basketball-reference.com/players/w/westde01.html
2011-12,28,DAL,NBA,PG,4,88,.423,10.5,,.769,.423,.077,.192,.077,.231,,.400,.636,.000,.200,.000,.500,,.250,1.000,,.038,1,,.833,.600,,0,0,https://www.basketball-reference.com/players/w/westde01.html
2007-08,23,ATL,NBA,SG,6,6,.333,5.7,,1.000,.667,.000,.000,.333,.000,,.333,.500,,,.000,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/w/westma02.html
2008-09,24,ATL,NBA,SG,11,46,.200,8.0,,.900,.600,.200,.000,.100,.100,,.222,.333,.000,,.000,.000,,.000,,,.100,0,,.000,,,0,0,https://www.basketball-reference.com/players/w/westma02.html
2009-10,25,ATL,NBA,SG,7,20,.750,11.3,,.750,.750,.000,.000,.000,.250,,1.000,1.000,,,,.000,,.333,,,.250,1,,.000,,,0,0,https://www.basketball-reference.com/players/w/westma02.html
2009-10,21,OKC,NBA,PG,6,212,.473,10.5,,.868,.374,.077,.220,.198,.132,,.481,.559,.571,.500,.278,.417,,.132,.800,,.055,5,,.167,.000,,0,0,https://www.basketball-reference.com/players/w/westbru01.html
2010-11,22,OKC,NBA,PG,17,638,.394,11.2,,.860,.315,.166,.166,.213,.140,,.410,.528,.351,.333,.342,.292,,.132,.286,,.015,4,,.104,.400,,0,0,https://www.basketball-reference.com/players/w/westbru01.html
2011-12,23,OKC,NBA,PG,20,767,.435,12.2,,.840,.295,.106,.206,.233,.160,,.465,.525,.302,.417,.505,.277,,.145,.611,,.034,10,,.123,.375,,1,0,https://www.basketball-reference.com/players/w/westbru01.html
2012-13,24,OKC,NBA,PG,2,68,.415,12.8,,.780,.293,.122,.098,.268,.220,,.469,.750,.400,.500,.182,.222,,.200,.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/w/westbru01.html
2013-14,25,OKC,NBA,PG,19,735,.420,12.3,,.749,.344,.098,.148,.158,.251,,.466,.555,.359,.356,.444,.280,,.165,.357,,.038,13,,.030,.333,,0,0,https://www.basketball-reference.com/players/w/westbru01.html
2015-16,27,OKC,NBA,PG,18,674,.405,12.6,,.733,.321,.109,.155,.148,.267,,.434,.524,.233,.328,.500,.324,,.112,.559,,.028,9,,.114,.417,,0,0,https://www.basketball-reference.com/players/w/westbru01.html
2016-17,28,OKC,NBA,PG,5,194,.388,15.0,,.678,.257,.033,.178,.211,.322,,.447,.513,.400,.370,.438,.265,,.087,.231,,.007,0,,.020,.000,,0,0,https://www.basketball-reference.com/players/w/westbru01.html
2017-18,29,OKC,NBA,PG,6,235,.398,13.5,,.739,.242,.106,.211,.180,.261,,.412,.538,.176,.382,.414,.357,,.143,.667,,.037,6,,.048,.000,,1,0,https://www.basketball-reference.com/players/w/westbru01.html
2018-19,30,OKC,NBA,PG,5,197,.360,13.1,,.694,.333,.099,.108,.153,.306,,.377,.459,.455,.167,.294,.324,,.138,.909,,.000,0,,.147,.400,,0,0,https://www.basketball-reference.com/players/w/westbru01.html
2019-20,31,HOU,NBA,PG,8,262,.421,11.2,,.764,.336,.200,.100,.129,.236,,.477,.596,.393,.357,.389,.242,,.353,.625,,.021,2,,.242,.250,,0,0,https://www.basketball-reference.com/players/w/westbru01.html
2013-14,27,CHA,NBA,PF,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/w/whitedj01.html
2017-18,23,SAS,NBA,PG,3,18,.500,15.2,,.667,.167,.167,.167,.167,.333,,.500,1.000,.000,1.000,.000,.500,,.500,1.000,,.167,1,,.000,,,0,0,https://www.basketball-reference.com/players/w/whitede01.html
2018-19,24,SAS,NBA,PG,7,191,.547,11.2,,.773,.280,.280,.120,.093,.227,,.621,.714,.524,.556,.714,.294,,.389,.600,,.040,3,,.176,.000,,1,0,https://www.basketball-reference.com/players/w/whitede01.html
2008-09,26,HOU,NBA,SF,5,12,.333,14.0,,.778,.222,.111,.111,.333,.222,,.286,.000,1.000,.000,.333,.500,,1.000,.000,,.000,0,,.500,.000,,0,0,https://www.basketball-reference.com/players/w/whiteja02.html
2012-13,30,NYK,NBA,SF,4,9,.500,17.5,,.500,.250,.000,.000,.250,.500,,1.000,1.000,,,1.000,.000,,.500,,,.000,0,,.500,.000,,0,0,https://www.basketball-reference.com/players/w/whiteja02.html
2015-16,26,MIA,NBA,C,10,291,.681,3.9,,1.000,.623,.275,.087,.014,.000,,.681,.814,.632,.000,.000,,,.660,,,.275,19,,,,,0,0,https://www.basketball-reference.com/players/w/whiteha01.html
2017-18,28,MIA,NBA,C,5,77,.450,2.9,,1.000,.700,.150,.150,.000,.000,,.450,.500,.333,.333,,,,.889,,,.300,4,,,,,0,0,https://www.basketball-reference.com/players/w/whiteha01.html
2019-20,30,POR,NBA,C,5,106,.542,6.1,,.958,.500,.292,.083,.083,.042,,.522,.750,.286,.500,.000,1.000,,.667,1.000,,.167,4,,.000,,,0,0,https://www.basketball-reference.com/players/w/whiteha01.html
2017-18,22,MIN,NBA,SF,5,164,.441,12.5,,.691,.279,.162,.132,.118,.309,,.489,.789,.364,.111,.375,.333,,.478,.857,,.059,4,,.333,.286,,0,0,https://www.basketball-reference.com/players/w/wiggian01.html
2015-16,25,LAC,NBA,SG,2,7,.000,18.0,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/w/wilcocj01.html
2004-05,25,SEA,NBA,SF,7,136,.444,11.9,,.694,.333,.194,.083,.083,.306,,.520,.750,.429,.000,.333,.273,,.231,1.000,,.028,1,,.273,.333,,0,0,https://www.basketball-reference.com/players/w/wilkida02.html
2010-11,31,ATL,NBA,SF,8,39,.538,8.8,,.846,.538,.077,.154,.077,.154,,.636,.714,.000,.500,1.000,.000,,.429,,,.154,1,,.000,,,0,0,https://www.basketball-reference.com/players/w/wilkida02.html
2006-07,22,UTA,NBA,PG,17,657,.452,13.5,,.789,.263,.126,.093,.307,.211,,.484,.493,.471,.560,.458,.333,,.204,.895,,.007,2,,.070,.500,,2,0,https://www.basketball-reference.com/players/w/willide01.html
2007-08,23,UTA,NBA,PG,12,513,.492,12.9,,.694,.383,.055,.066,.191,.306,,.488,.586,.500,.333,.343,.500,,.210,.429,,.022,3,,.054,.667,,0,0,https://www.basketball-reference.com/players/w/willide01.html
2008-09,24,UTA,NBA,PG,5,211,.414,14.2,,.643,.329,.043,.071,.200,.357,,.444,.522,.333,.600,.286,.360,,.400,.667,,.029,2,,.040,.000,,0,0,https://www.basketball-reference.com/players/w/willide01.html
2009-10,25,UTA,NBA,PG,10,398,.450,14.0,,.658,.322,.087,.074,.174,.342,,.480,.521,.692,.273,.385,.392,,.255,.650,,.000,0,,.098,.200,,2,0,https://www.basketball-reference.com/players/w/willide01.html
2012-13,28,BRK,NBA,PG,7,292,.425,15.9,,.594,.208,.113,.104,.170,.406,,.444,.591,.583,.273,.278,.395,,.143,.588,,.028,3,,.070,.667,,0,0,https://www.basketball-reference.com/players/w/willide01.html
2013-14,29,BRK,NBA,PG,12,428,.395,14.5,,.651,.250,.164,.059,.184,.349,,.424,.447,.520,.444,.321,.340,,.262,.611,,.007,1,,.170,.333,,0,0,https://www.basketball-reference.com/players/w/willide01.html
2014-15,30,BRK,NBA,PG,6,192,.391,15.8,,.623,.261,.087,.014,.261,.377,,.372,.444,.333,.000,.333,.423,,.313,.818,,.000,0,,.308,.500,,0,0,https://www.basketball-reference.com/players/w/willide01.html
2015-16,31,DAL,NBA,PG,3,49,.333,14.2,,.611,.278,.167,.000,.167,.389,,.273,.200,.333,,.333,.429,,.333,.000,,.000,0,,.143,.000,,0,0,https://www.basketball-reference.com/players/w/willide01.html
2016-17,32,CLE,NBA,PG,18,262,.438,17.4,,.516,.172,.094,.063,.188,.484,,.485,.818,.167,.000,.500,.387,,.438,.667,,.000,0,,.194,.500,,0,0,https://www.basketball-reference.com/players/w/willide01.html
2016-17,25,CLE,NBA,PF,8,38,.533,14.8,,.667,.267,.067,.067,.267,.333,,.500,.500,.000,.000,.750,.600,,.600,1.000,,.133,2,,.200,1.000,,0,0,https://www.basketball-reference.com/players/w/willide02.html
2019-20,21,BOS,NBA,PF,17,170,.577,16.8,,.346,.231,.077,.038,.000,.654,,.556,.667,.500,.000,,.588,,.800,1.000,,.077,2,,.647,.636,,0,0,https://www.basketball-reference.com/players/w/willigr01.html
2009-10,26,CLE,NBA,PG,3,4,.000,26.5,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/w/willija04.html
2007-08,21,PHI,NBA,PG,6,135,.400,12.2,,.850,.333,.067,.167,.283,.150,,.431,.450,.250,.400,.471,.222,,.409,1.000,,.017,1,,.111,.000,,0,0,https://www.basketball-reference.com/players/w/willilo02.html
2008-09,22,PHI,NBA,SG,6,149,.412,14.1,,.686,.314,.020,.118,.235,.314,,.429,.375,1.000,.333,.500,.375,,.267,1.000,,.020,1,,.250,.250,,0,0,https://www.basketball-reference.com/players/w/willilo02.html
2010-11,24,PHI,NBA,SG,5,130,.327,15.9,,.615,.192,.173,.077,.173,.385,,.344,.600,.444,.000,.111,.300,,.364,.500,,.000,0,,.150,.333,,0,0,https://www.basketball-reference.com/players/w/willilo02.html
2011-12,25,PHI,NBA,PG,13,358,.352,15.4,,.662,.176,.162,.134,.190,.338,,.447,.440,.348,.526,.481,.167,,.286,.625,,.007,1,,.104,.200,,0,0,https://www.basketball-reference.com/players/w/willilo02.html
2013-14,27,ATL,NBA,PG,7,133,.380,13.7,,.680,.240,.220,.040,.180,.320,,.412,.500,.273,.500,.444,.313,,.286,.200,,.000,0,,.313,.200,,0,0,https://www.basketball-reference.com/players/w/willilo02.html
2014-15,28,TOR,NBA,SG,4,102,.314,15.9,,.588,.098,.314,.078,.098,.412,,.400,.600,.313,.250,.600,.190,,.000,1.000,,.000,0,,.286,.167,,0,0,https://www.basketball-reference.com/players/w/willilo02.html
2016-17,30,HOU,NBA,SG,11,272,.424,13.0,,.669,.254,.229,.102,.085,.331,,.481,.567,.444,.500,.300,.308,,.158,.583,,.008,1,,.179,.429,,0,0,https://www.basketball-reference.com/players/w/willilo02.html
2018-19,32,LAC,NBA,SG,6,176,.433,12.5,,.827,.221,.240,.154,.212,.173,,.453,.478,.480,.438,.409,.333,,.205,.667,,.000,0,,.111,1.000,,0,0,https://www.basketball-reference.com/players/w/willilo02.html
2019-20,33,LAC,NBA,PG,13,341,.425,14.2,,.651,.192,.192,.219,.048,.349,,.526,.571,.536,.531,.286,.235,,.200,.500,,.014,1,,.333,.235,,0,0,https://www.basketball-reference.com/players/w/willilo02.html
2006-07,21,NJN,NBA,PG,12,78,.333,14.3,,.639,.222,.222,.000,.194,.361,,.478,.500,.500,,.429,.077,,.091,1.000,,.000,0,,.077,.000,,0,0,https://www.basketball-reference.com/players/w/willima03.html
2007-08,21,ATL,NBA,SF,7,199,.414,13.6,,1.000,.241,.052,.086,.621,.000,,.414,.429,.667,.800,.333,,,.667,,,.052,3,,,,,0,0,https://www.basketball-reference.com/players/w/willima02.html
2008-09,22,ATL,NBA,SF,6,97,.345,12.2,,.793,.310,.207,.069,.207,.207,,.391,.667,.333,.000,.167,.167,,.667,.000,,.069,2,,.500,.000,,1,0,https://www.basketball-reference.com/players/w/willima02.html
2009-10,23,ATL,NBA,SF,11,345,.392,8.7,,.975,.430,.165,.089,.291,.025,,.390,.441,.308,.286,.391,.500,,.500,1.000,,.063,4,,.500,.000,,0,0,https://www.basketball-reference.com/players/w/willima02.html
2010-11,24,ATL,NBA,SF,12,216,.393,14.7,,.804,.268,.071,.054,.411,.196,,.422,.400,.250,1.000,.391,.273,,.789,1.000,,.036,2,,.727,.125,,0,0,https://www.basketball-reference.com/players/w/willima02.html
2011-12,25,ATL,NBA,SF,6,145,.356,15.7,,.644,.222,.067,.111,.244,.356,,.276,.600,.333,.000,.091,.500,,.875,1.000,,.067,3,,.438,.571,,0,0,https://www.basketball-reference.com/players/w/willima02.html
2015-16,29,CHO,NBA,PF,7,228,.275,13.0,,.667,.314,.157,.078,.118,.333,,.235,.313,.250,.000,.167,.353,,.750,1.000,,.039,1,,.235,.250,,0,0,https://www.basketball-reference.com/players/w/willima02.html
2019-20,33,MIL,NBA,PF,10,179,.447,16.5,,.511,.149,.170,.106,.085,.489,,.458,.571,.375,.200,.750,.435,,.727,.900,,.000,0,,.478,.455,,0,0,https://www.basketball-reference.com/players/w/willima02.html
2005-06,23,MIL,NBA,PG,5,75,.500,16.9,,.676,.176,.059,.118,.324,.324,,.652,.333,1.000,1.000,.636,.182,,.267,.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/w/willima01.html
2008-09,26,CLE,NBA,PG,14,541,.408,18.5,,.520,.117,.092,.082,.230,.480,,.441,.391,.444,.438,.467,.372,,.333,.857,,.000,0,,.351,.545,,2,1,https://www.basketball-reference.com/players/w/willima01.html
2009-10,27,CLE,NBA,PG,11,411,.409,17.0,,.591,.142,.102,.110,.236,.409,,.467,.611,.385,.286,.500,.327,,.400,.824,,.008,1,,.192,.200,,0,0,https://www.basketball-reference.com/players/w/willima01.html
2011-12,29,LAC,NBA,SG,11,229,.436,17.9,,.649,.117,.096,.106,.330,.351,,.475,.455,.333,.600,.484,.364,,.483,.833,,.000,0,,.212,.286,,2,0,https://www.basketball-reference.com/players/w/willima01.html
2013-14,31,POR,NBA,PG,8,187,.373,16.8,,.644,.203,.102,.034,.305,.356,,.447,.500,.500,1.000,.333,.238,,.235,.800,,.000,0,,.190,.000,,0,0,https://www.basketball-reference.com/players/w/willima01.html
2015-16,33,CLE,NBA,PG,13,68,.286,19.6,,.536,.071,.000,.214,.250,.464,,.333,.500,,.333,.286,.231,,.600,.333,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/w/willima01.html
2018-19,21,BOS,NBA,C,3,13,.500,2.5,,1.000,.500,.500,.000,.000,.000,,.500,1.000,.000,,,,,1.000,,,.500,1,,,,,0,0,https://www.basketball-reference.com/players/w/williro04.html
2019-20,22,BOS,NBA,C,13,149,.742,3.6,,.968,.806,.097,.000,.065,.032,,.767,.840,.333,,.500,.000,,.652,,,.484,14,,1.000,.000,,0,0,https://www.basketball-reference.com/players/w/williro04.html
2011-12,25,BOS,NBA,C,2,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/w/willise01.html
2010-11,24,NYK,NBA,PF,4,101,.417,18.7,,.417,.125,.042,.125,.125,.583,,.400,.333,.000,.333,.667,.429,,.500,1.000,,.042,1,,.643,.444,,0,0,https://www.basketball-reference.com/players/w/willish03.html
2009-10,26,BOS,NBA,PF,8,57,.444,5.9,,1.000,.667,.000,.222,.111,.000,,.444,.500,,.500,.000,,,1.000,,,.222,1,,,,,0,0,https://www.basketball-reference.com/players/w/willish02.html
2012-13,25,BOS,NBA,SF,5,48,.200,12.5,,.700,.400,.000,.200,.100,.300,,.286,.500,,.000,.000,.000,,.500,,,.100,1,,.333,.000,,0,0,https://www.basketball-reference.com/players/w/willite01.html
2016-17,22,HOU,NBA,SF,5,19,.000,14.6,,.444,.444,.000,.000,.000,.556,,.000,.000,,,,.000,,,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/w/willitr02.html
2019-20,25,UTA,NBA,PG,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/w/willini01.html
2018-19,22,MIL,NBA,PF,8,43,.500,11.4,,.688,.313,.188,.188,.000,.313,,.636,1.000,.667,.000,,.200,,.857,1.000,,.125,1,,.800,.250,,0,0,https://www.basketball-reference.com/players/w/wilsodj01.html
2016-17,24,HOU,NBA,PF,1,5,1.000,25.0,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/w/wiltjky01.html
2015-16,19,MIA,NBA,SF,13,330,.432,11.3,,.757,.365,.203,.041,.149,.243,,.482,.704,.133,.333,.455,.278,,.556,1.000,,.068,3,,.778,.357,,1,0,https://www.basketball-reference.com/players/w/winslju01.html
2017-18,21,MIA,NBA,PF,5,125,.357,13.9,,.548,.262,.190,.048,.048,.452,,.348,.455,.375,.000,.000,.368,,.500,1.000,,.048,2,,.211,.500,,0,0,https://www.basketball-reference.com/players/w/winslju01.html
2016-17,26,UTA,NBA,C,3,21,.500,2.8,,1.000,.500,.500,.000,.000,.000,,.500,.500,.500,,,,,.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/w/witheje01.html
2005-06,21,NJN,NBA,SG,5,10,.250,12.8,,1.000,.250,.250,.000,.500,.000,,.250,1.000,.000,,.000,,,.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/w/wrighan01.html
2006-07,22,NJN,NBA,SG,12,163,.472,13.1,,.833,.333,.111,.083,.306,.167,,.467,.583,.500,.333,.364,.500,,.929,1.000,,.083,2,,.500,1.000,,2,0,https://www.basketball-reference.com/players/w/wrighan01.html
2007-08,23,DAL,NBA,SG,1,7,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/w/wrighan01.html
2008-09,24,DAL,NBA,SF,10,167,.488,14.7,,.512,.326,.047,.023,.116,.488,,.591,.643,.500,.000,.600,.381,,.308,.750,,.000,0,,.571,.333,,0,0,https://www.basketball-reference.com/players/w/wrighan01.html
2011-12,24,DAL,NBA,C,4,27,.400,5.2,,1.000,.600,.200,.200,.000,.000,,.400,.333,1.000,.000,,,,.500,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/w/wrighbr03.html
2013-14,26,DAL,NBA,C,6,90,.833,6.8,,1.000,.444,.278,.167,.111,.000,,.833,1.000,.800,.667,.500,,,.800,,,.222,4,,,,,0,0,https://www.basketball-reference.com/players/w/wrighbr03.html
2016-17,29,MEM,NBA,PF,2,12,.400,8.8,,1.000,.200,.200,.600,.000,.000,,.400,.000,.000,.667,,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/w/wrighbr03.html
2015-16,23,TOR,NBA,PG,9,41,.300,6.5,,.900,.700,.000,.100,.100,.100,,.333,.429,,.000,.000,.000,,.333,,,.100,1,,1.000,.000,,0,0,https://www.basketball-reference.com/players/w/wrighde01.html
2016-17,24,TOR,NBA,PG,9,92,.529,12.0,,.647,.471,.059,.000,.118,.353,,.636,.625,1.000,,.500,.333,,.000,.000,,.000,0,,.500,.000,,0,0,https://www.basketball-reference.com/players/w/wrighde01.html
2017-18,25,TOR,NBA,PG,10,215,.456,10.8,,.691,.382,.250,.059,.000,.309,,.468,.615,.294,.250,,.429,,.273,.889,,.029,2,,.190,.250,,1,0,https://www.basketball-reference.com/players/w/wrighde01.html
2019-20,27,DAL,NBA,PG,4,53,.600,7.9,,.800,.400,.400,.000,.000,.200,,.625,1.000,.250,,,.500,,.600,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/w/wrighde01.html
2006-07,21,MIA,NBA,SF,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/w/wrighdo01.html
2008-09,23,MIA,NBA,SF,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/w/wrighdo01.html
2009-10,24,MIA,NBA,SF,5,112,.360,16.2,,.680,.240,.040,.000,.400,.320,,.412,.500,.000,,.400,.250,,.286,1.000,,.040,1,,.625,.200,,0,0,https://www.basketball-reference.com/players/w/wrighdo01.html
2013-14,28,POR,NBA,SF,8,88,.368,19.2,,.368,.105,.105,.053,.105,.632,,.429,1.000,.000,.000,.500,.333,,1.000,1.000,,.053,1,,.333,.500,,0,0,https://www.basketball-reference.com/players/w/wrighdo01.html
2015-16,30,MIA,NBA,SF,5,19,.500,19.5,,.500,.100,.100,.000,.300,.500,,.600,1.000,1.000,,.333,.400,,.000,1.000,,.000,0,,.200,1.000,,0,0,https://www.basketball-reference.com/players/w/wrighdo01.html
2007-08,20,NOH,NBA,SF,11,131,.455,10.3,,.795,.364,.182,.114,.136,.205,,.514,.625,.625,.200,.333,.222,,.333,1.000,,.136,4,,.333,.000,,0,0,https://www.basketball-reference.com/players/w/wrighju01.html
2008-09,21,NOH,NBA,SF,4,32,.429,5.1,,1.000,.571,.143,.143,.143,.000,,.429,.250,.000,1.000,1.000,,,.667,,,.143,1,,,,,0,0,https://www.basketball-reference.com/players/w/wrighju01.html
2012-13,19,MEM,NBA,SG,6,17,.182,8.1,,.818,.364,.364,.091,.000,.182,,.222,.250,.250,.000,,.000,,.000,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/w/wroteto01.html
2017-18,22,BOS,NBA,PF,12,48,.111,18.1,,.333,.111,.111,.111,.000,.667,,.333,1.000,.000,.000,,.000,,1.000,,,.000,0,,.500,.000,,0,0,https://www.basketball-reference.com/players/y/yabusgu01.html
2018-19,23,BOS,NBA,PF,4,14,.500,8.0,,.750,.750,.000,.000,.000,.250,,.667,.667,,,,.000,,.500,,,.250,1,,.000,,,0,0,https://www.basketball-reference.com/players/y/yabusgu01.html
2015-16,20,BOS,NBA,SG,3,10,.333,19.7,,.667,.000,.000,.000,.667,.333,,.500,,,,.500,.000,,1.000,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/y/youngja01.html
2016-17,21,BOS,NBA,SG,10,39,.333,24.6,,.067,.000,.000,.000,.067,.933,,.000,,,,.000,.357,,,1.000,,.000,0,,.357,.400,,0,0,https://www.basketball-reference.com/players/y/youngja01.html
2015-16,23,IND,NBA,PG,4,10,.375,20.8,,.500,.000,.000,.375,.125,.500,,.500,,,.667,.000,.250,,.000,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/y/youngjo01.html
2017-18,25,IND,NBA,PG,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/y/youngjo01.html
2007-08,22,WAS,NBA,SG,4,17,.111,15.7,,.778,.222,.000,.222,.333,.222,,.143,.500,,.000,.000,.000,,.000,,,.111,1,,.500,.000,,0,0,https://www.basketball-reference.com/players/y/youngni01.html
2011-12,26,LAC,NBA,SG,11,200,.433,18.8,,.507,.090,.045,.164,.209,.493,,.353,.667,.333,.364,.214,.515,,.083,.765,,.000,0,,.485,.563,,0,0,https://www.basketball-reference.com/players/y/youngni01.html
2017-18,32,GSW,NBA,SG,20,205,.302,23.6,,.113,.019,.057,.019,.019,.887,,.333,1.000,.333,.000,.000,.298,,1.000,.786,,.000,0,,.234,.182,,0,0,https://www.basketball-reference.com/players/y/youngni01.html
2010-11,25,MEM,NBA,SF,13,256,.448,11.8,,.875,.333,.125,.052,.365,.125,,.476,.719,.333,.000,.371,.250,,.550,1.000,,.042,4,,.917,.273,,0,0,https://www.basketball-reference.com/players/y/youngsa01.html
2011-12,26,PHI,NBA,SF,2,4,.000,23.5,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,.000,,,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/y/youngsa01.html
2012-13,27,IND,NBA,SG,15,130,.375,12.6,,.583,.417,.042,.083,.042,.417,,.500,.700,.000,.000,.000,.200,,.571,1.000,,.125,2,,.700,.143,,0,0,https://www.basketball-reference.com/players/y/youngsa01.html
2007-08,19,PHI,NBA,PF,6,160,.480,7.9,,.900,.500,.080,.160,.160,.100,,.511,.520,.500,.250,.750,.200,,.565,1.000,,.060,3,,.800,.250,,0,0,https://www.basketball-reference.com/players/y/youngth01.html
2008-09,20,PHI,NBA,PF,6,229,.443,11.1,,.829,.271,.257,.086,.214,.171,,.448,.737,.444,.167,.200,.417,,.423,1.000,,.014,1,,.250,.333,,0,0,https://www.basketball-reference.com/players/y/youngth01.html
2010-11,22,PHI,NBA,PF,5,127,.417,7.3,,.983,.400,.350,.033,.200,.017,,.424,.625,.238,.500,.333,.000,,.720,,,.067,4,,.000,,,0,0,https://www.basketball-reference.com/players/y/youngth01.html
2011-12,23,PHI,NBA,PF,13,277,.429,7.0,,1.000,.374,.363,.110,.154,.000,,.429,.588,.455,.100,.214,,,.641,,,.066,5,,,,,0,0,https://www.basketball-reference.com/players/y/youngth01.html
2014-15,26,BRK,NBA,PF,6,190,.439,7.1,,.939,.424,.348,.061,.106,.061,,.468,.393,.609,.250,.429,.000,,.690,,,.015,1,,.000,,,0,0,https://www.basketball-reference.com/players/y/youngth01.html
2016-17,28,IND,NBA,PF,4,140,.538,5.9,,.897,.538,.282,.026,.051,.103,,.571,.571,.636,.000,.500,.250,,.850,1.000,,.051,1,,.750,.333,,0,0,https://www.basketball-reference.com/players/y/youngth01.html
2017-18,29,IND,NBA,PF,7,237,.600,4.6,,.883,.633,.217,.033,.000,.117,,.642,.711,.462,.500,,.286,,.500,1.000,,.067,4,,.857,.333,,0,0,https://www.basketball-reference.com/players/y/youngth01.html
2018-19,30,IND,NBA,PF,4,130,.429,8.1,,.810,.476,.262,.024,.048,.190,,.471,.550,.364,.000,.500,.250,,.688,1.000,,.119,5,,.750,.333,,0,0,https://www.basketball-reference.com/players/y/youngth01.html
2013-14,21,CHA,NBA,C,4,53,.333,2.2,,1.000,.889,.111,.000,.000,.000,,.333,.375,.000,,,,,.333,,,.111,1,,,,,0,0,https://www.basketball-reference.com/players/z/zelleco01.html
2015-16,23,CHO,NBA,C,7,137,.553,4.3,,1.000,.658,.211,.026,.105,.000,,.553,.520,.500,1.000,.750,,,.810,,,.105,4,,,,,0,0,https://www.basketball-reference.com/players/z/zelleco01.html
2014-15,25,BOS,NBA,C,4,90,.517,7.2,,1.000,.310,.345,.172,.172,.000,,.517,.556,.600,.400,.400,,,.733,,,.103,2,,,,,0,0,https://www.basketball-reference.com/players/z/zellety01.html
2015-16,26,BOS,NBA,C,3,38,.467,9.3,,1.000,.467,.067,.067,.400,.000,,.467,.571,1.000,.000,.333,,,.857,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/z/zellety01.html
2016-17,27,BOS,NBA,C,11,78,.520,7.4,,1.000,.560,.120,.040,.280,.000,,.520,.714,.333,.000,.286,,,.692,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/z/zellety01.html
